datetime,country,shape,duration (seconds),latitude,longitude
7/4/2012 19:45,us,fireball,60,20.8783333,-156.6825000
7/4/2012 20:15,us,circle,45,36.1750000,-115.1363889
7/4/2012 20:30,us,disk,300,40.9113889,-73.7827778
7/4/2012 20:30,us,oval,600,46.7630556,-68.4763889
7/4/2012 20:40,us,sphere,2,33.9938889,-96.3705556
7/4/2012 20:40,us,light,120,28.1486111,-80.5886111
7/4/2012 20:45,us,fireball,1200,34.0900000,-117.8894444
7/4/2012 21:00,us,sphere,300,42.0883333,-87.9805556
7/4/2012 21:00,us,light,30,33.9294444,-116.9763889
7/4/2012 21:00,,circle,360,40.057838,-74.137183
7/4/2012 21:00,us,fireball,900,36.0525000,-95.7905556
7/4/2012 21:00,us,oval,7200,35.4700000,-95.5227778
7/4/2012 21:00,,light,180,37.738056,-92.117222
7/4/2012 21:00,us,triangle,300,29.3011111,-94.7975000
7/4/2012 21:00,us,light,3600,42.0427778,-88.0797222
7/4/2012 21:00,us,circle,180,41.3908333,-72.8600000
7/4/2012 21:00,us,fireball,120,42.7675000,-78.7441667
7/4/2012 21:00,ca,fireball,60,44.433333,-81.383333
7/4/2012 21:00,us,light,1800,47.6063889,-122.3308333
7/4/2012 21:00,us,circle,60,39.8016667,-89.6436111
7/4/2012 21:00,us,fireball,120,40.4463889,-74.1786111
7/4/2012 21:00,us,circle,300,33.7591667,-118.0058333
7/4/2012 21:06,us,sphere,5.5,38.8950000,-77.0366667
7/4/2012 21:15,us,fireball,180,40.1005556,-74.8522222
7/4/2012 21:15,us,circle,300,30.5050000,-97.8200000
7/4/2012 21:15,us,light,60,38.8113889,-89.9530556
7/4/2012 21:15,,cylinder,900,26.580582,-80.05125
7/4/2012 21:15,us,circle,120,44.0463889,-123.0208333
7/4/2012 21:15,us,diamond,240,28.5555556,-82.4505556
7/4/2012 21:15,us,light,900,34.2783333,-119.2922222
7/4/2012 21:20,us,cigar,1800,41.5061111,-87.6355556
7/4/2012 21:20,us,fireball,300,32.7833333,-96.8000000
7/4/2012 21:20,us,fireball,300,32.7833333,-96.8000000
7/4/2012 21:30,us,fireball,240,40.5983333,-76.0936111
7/4/2012 21:30,us,circle,60,41.0127778,-81.6052778
7/4/2012 21:30,us,fireball,120,39.9205556,-105.0861111
7/4/2012 21:30,us,oval,10,33.8936111,-117.7263889
7/4/2012 21:30,us,chevron,600,26.2708333,-80.2708333
7/4/2012 21:30,us,fireball,1800,28.9002778,-81.2638889
7/4/2012 21:30,us,fireball,600,42.1291667,-80.0852778
7/4/2012 21:30,us,light,60,34.7136111,-77.2455556
7/4/2012 21:30,us,fireball,120,41.6483333,-70.4816667
7/4/2012 21:30,us,sphere,30,43.6122222,-116.3905556
7/4/2012 21:30,us,circle,180,39.6294444,-79.9561111
7/4/2012 21:30,us,circle,5400,35.7477778,-95.3694444
7/4/2012 21:30,us,fireball,120,39.6836111,-75.7500000
7/4/2012 21:30,us,disk,1800,41.0036111,-80.3472222
7/4/2012 21:30,,fireball,20,27.273049,-80.358226
7/4/2012 21:30,us,fireball,1200,37.2152778,-93.2980556
7/4/2012 21:30,,triangle,300,40.376177,-104.721973
7/4/2012 21:30,,fireball,300,40.438992,-79.893512
7/4/2012 21:32,us,oval,7,38.9536111,-94.7333333
7/4/2012 21:38,us,light,20,26.1336111,-80.1133333
7/4/2012 21:40,us,circle,300,28.0219444,-81.7330556
7/4/2012 21:44,us,fireball,10800,47.1855556,-122.2916667
7/4/2012 21:45,us,light,120,35.4975000,-97.2686111
7/4/2012 21:45,us,fireball,240,41.7858333,-88.1472222
7/4/2012 21:45,us,circle,2,27.8769444,-97.3236111
7/4/2012 21:45,us,fireball,300,40.2452778,-75.6500000
7/4/2012 21:45,us,fireball,180,47.1041667,-122.4333333
7/4/2012 21:45,us,sphere,2100,46.3775000,-120.3075000
7/4/2012 21:45,us,sphere,240,36.1538889,-95.9925000
7/4/2012 21:50,us,sphere,180,40.2452778,-75.6500000
7/4/2012 21:50,us,circle,240,29.6708333,-83.3877778
7/4/2012 21:55,us,circle,240,29.6708333,-83.3877778
7/4/2012 22:00,us,light,7200,48.1988889,-122.1238889
7/4/2012 22:00,us,other,2400,41.1016667,-80.7647222
7/4/2012 22:00,us,circle,1800,47.7625000,-122.2041667
7/4/2012 22:00,us,fireball,120,36.0525000,-95.7905556
7/4/2012 22:00,us,fireball,3600,42.8863889,-78.8786111
7/4/2012 22:00,us,oval,300,41.8500000,-87.6500000
7/4/2012 22:00,us,oval,480,41.8500000,-87.6500000
7/4/2012 22:00,us,circle,1800,29.2105556,-81.0230556
7/4/2012 22:00,us,circle,1800,46.7833333,-92.1063889
7/4/2012 22:00,us,disk,8,36.2944444,-76.2513889
7/4/2012 22:00,us,sphere,90,35.0525000,-78.8786111
7/4/2012 22:00,us,triangle,900,47.0530556,-122.2930556
7/4/2012 22:00,us,light,600,29.7630556,-95.3630556
7/4/2012 22:00,us,light,3600,41.0025000,-78.4627778
7/4/2012 22:00,,changing,480,38.910841,-94.382172
7/4/2012 22:00,,fireball,300,38.228,-85.663722
7/4/2012 22:00,us,formation,3600,48.4213889,-122.3327778
7/4/2012 22:00,us,light,600,41.7244444,-81.2458333
7/4/2012 22:00,us,circle,2700,41.1544444,-96.0419444
7/4/2012 22:00,us,fireball,1200,47.4830556,-122.2158333
7/4/2012 22:00,us,oval,120,36.3319444,-94.1183333
7/4/2012 22:00,us,flash,2400,38.5052778,-122.4691667
7/4/2012 22:00,us,fireball,3600,36.1397222,-96.1086111
7/4/2012 22:00,us,fireball,1800,47.6063889,-122.3308333
7/4/2012 22:00,us,light,1200,47.6063889,-122.3308333
7/4/2012 22:00,us,fireball,3600,47.2530556,-122.4430556
7/4/2012 22:00,us,circle,7200,39.0483333,-95.6777778
7/4/2012 22:00,us,fireball,180,36.1538889,-95.9925000
7/4/2012 22:00,us,fireball,420,42.1933333,-84.3911111
7/4/2012 22:00,us,diamond,180,46.1652778,-123.9225000
7/4/2012 22:00,us,light,600,41.1413889,-73.3583333
7/4/2012 22:10,us,light,30,30.5425000,-97.5463889
7/4/2012 22:10,us,circle,300,43.1547222,-77.6158333
7/4/2012 22:10,,circle,180,42.670782,-83.032993
7/4/2012 22:10,us,fireball,120,47.1055556,-122.0444444
7/4/2012 22:11,us,disk,30,38.2541667,-85.7594444
7/4/2012 22:15,us,light,120,46.7833333,-92.1063889
7/4/2012 22:15,us,circle,900,47.2044444,-121.9902778
7/4/2012 22:15,us,circle,600,47.4830556,-122.2158333
7/4/2012 22:15,us,sphere,300,46.6022222,-120.5047222
7/4/2012 22:19,us,light,90,38.1216667,-86.5177778
7/4/2012 22:20,us,fireball,45,40.7519444,-80.3194444
7/4/2012 22:20,us,fireball,120,47.4066667,-122.0375000
7/4/2012 22:20,us,disk,60,34.1477778,-118.1436111
7/4/2012 22:20,us,disk,60,34.1477778,-118.1436111
7/4/2012 22:27,,fireball,240,41.859497,-80.953983
7/4/2012 22:30,us,triangle,360,38.9783333,-76.4925000
7/4/2012 22:30,us,other,3600,43.6136111,-116.2025000
7/4/2012 22:30,us,other,900,45.6797222,-111.0377778
7/4/2012 22:30,us,circle,1800,47.5675000,-122.6313889
7/4/2012 22:30,us,oval,40,47.5675000,-122.6313889
7/4/2012 22:30,us,light,180,26.3180556,-80.1000000
7/4/2012 22:30,us,circle,1200,36.3955556,-97.8780556
7/4/2012 22:30,us,circle,300,47.2044444,-121.9902778
7/4/2012 22:30,us,sphere,600,40.7258333,-73.5147222
7/4/2012 22:30,us,other,300,46.1383333,-122.9369444
7/4/2012 22:30,us,sphere,600,38.2541667,-85.7594444
7/4/2012 22:30,us,fireball,300,47.5730556,-117.6811111
7/4/2012 22:30,us,circle,120,35.3394444,-97.4863889
7/4/2012 22:30,us,circle,1800,46.5297222,-122.4838889
7/4/2012 22:30,us,oval,2700,47.1027778,-122.8813889
7/4/2012 22:30,us,sphere,180,46.4916667,-124.0488889
7/4/2012 22:30,us,fireball,180,46.7630556,-68.4763889
7/4/2012 22:30,us,fireball,120,27.3361111,-82.5308333
7/4/2012 22:30,,light,300,48.50389,-122.23611
7/4/2012 22:30,us,fireball,120,39.8016667,-89.6436111
7/4/2012 22:30,us,light,120,42.4775000,-83.0277778
7/4/2012 22:31,us,circle,120,36.7625000,-80.7350000
7/4/2012 22:33,us,egg,60,40.5852778,-105.0838889
7/4/2012 22:33,us,fireball,120,47.5302778,-122.0313889
7/4/2012 22:35,us,fireball,120,35.4675000,-97.5161111
7/4/2012 22:35,us,diamond,120,47.6063889,-122.3308333
7/4/2012 22:45,us,fireball,120,41.7605556,-88.3200000
7/4/2012 22:45,us,fireball,7200,47.8211111,-122.3138889
7/4/2012 22:45,us,fireball,1800,45.0105556,-93.4552778
7/4/2012 22:45,us,sphere,120,38.7627778,-93.7358333
7/4/2012 22:50,us,fireball,180,47.3858333,-122.8263889
7/4/2012 22:50,us,sphere,120,45.6388889,-122.6602778
7/4/2012 23:00,us,fireball,180,47.2516667,-122.6277778
7/4/2012 23:00,,unknown,1200,27.273049,-80.358226
7/4/2012 23:00,us,sphere,300,47.6063889,-122.3308333
7/4/2012 23:00,us,circle,60,47.2152778,-123.0994444
7/4/2012 23:00,us,fireball,300,44.0463889,-123.0208333
7/4/2012 23:00,us,unknown,10800,41.4666667,-86.4830556
7/4/2012 23:00,us,other,900,41.2375000,-80.8186111
7/4/2012 23:00,us,sphere,300,42.4375000,-122.8577778
7/4/2012 23:05,us,fireball,120,38.7891667,-90.3225000
7/4/2012 23:10,,light,40,40.89533,-83.888829
7/4/2012 23:10,us,fireball,300,40.3355556,-75.9272222
7/4/2012 23:13,us,fireball,360,47.7625000,-122.2041667
7/4/2012 23:23,us,oval,540,33.5205556,-86.8025000
7/4/2012 23:30,us,unknown,300,47.9791667,-122.2008333
7/4/2012 23:30,us,unknown,180,28.2916667,-81.4077778
7/4/2012 23:30,us,light,120,37.9886111,-84.4777778
7/4/2012 23:30,us,unknown,900,28.2438889,-82.7194444
7/4/2012 23:30,us,diamond,120,43.6613889,-70.2558333
7/4/2012 23:40,,light,900,38.907231,-77.036464
7/4/2012 23:45,us,light,60,29.1758333,-80.9830556
7/4/2013 00:00,us,triangle,240,46.4166667,-117.0166667
7/4/2013 02:40,,unknown,240,46.521858,-84.34609
7/4/2013 02:48,,light,15,44.189978,-103.34384
7/4/2013 04:00,us,light,2700,41.2380556,-85.8530556
7/4/2013 04:30,us,circle,600,32.5883333,-96.9558333
7/4/2013 06:50,,sphere,120,3.509247,101.524805
7/4/2013 08:00,us,flash,600,30.3319444,-81.6558333
7/4/2013 14:00,ca,other,20,50.7,-119.283333
7/4/2013 14:30,us,unknown,600,41.5950000,-72.6458333
7/4/2013 17:00,us,triangle,600,41.9950000,-88.1855556
7/4/2013 17:00,us,circle,60,47.5675000,-122.6313889
7/4/2013 17:30,us,light,60,41.2916667,-72.3766667
7/4/2013 18:30,us,sphere,14400,36.0525000,-95.7905556
7/4/2013 19:45,us,light,300,40.0063889,-75.7036111
7/4/2013 20:00,us,teardrop,1800,42.2711111,-89.0938889
7/4/2013 20:30,us,other,30,42.3583333,-71.0602778
7/4/2013 20:30,us,flash,120,43.6613889,-70.2558333
7/4/2013 20:30,us,unknown,1200,36.1538889,-95.9925000
7/4/2013 20:40,us,cylinder,180,40.7583333,-74.9797222
7/4/2013 20:40,us,cylinder,180,40.7583333,-74.9797222
7/4/2013 20:45,us,light,180,33.7877778,-117.8522222
7/4/2013 20:45,us,formation,120,42.6402778,-87.9102778
7/4/2013 20:45,us,fireball,600,40.7583333,-74.9797222
7/4/2013 20:48,us,other,180,41.8500000,-87.6500000
7/4/2013 20:50,us,egg,300,40.2883333,-75.2094444
7/4/2013 20:55,us,light,300,39.4486111,-76.4180556
7/4/2013 21:00,us,circle,60,33.5602778,-81.7197222
7/4/2013 21:00,us,light,60,35.7913889,-78.7813889
7/4/2013 21:00,us,light,300,39.7391667,-104.9841667
7/4/2013 21:00,,,900,32.562928,-93.515174
7/4/2013 21:00,us,sphere,900,48.0097222,-122.5247222
7/4/2013 21:00,,fireball,7200,42.976757,-70.765607
7/4/2013 21:00,us,sphere,420,43.0813889,-88.9116667
7/4/2013 21:00,us,rectangle,1800,29.5847222,-81.2080556
7/4/2013 21:00,us,circle,1200,27.2936111,-80.3505556
7/4/2013 21:00,us,circle,120,32.7188889,-102.6444444
7/4/2013 21:00,us,sphere,600,38.7838889,-90.4811111
7/4/2013 21:00,us,unknown,300,27.1972222,-80.2530556
7/4/2013 21:00,us,oval,300,34.2255556,-77.9450000
7/4/2013 21:01,us,fireball,180,26.1416667,-81.7950000
7/4/2013 21:15,us,fireball,180,40.6883333,-75.2211111
7/4/2013 21:15,us,sphere,45,42.1180556,-88.0961111
7/4/2013 21:15,us,sphere,600,34.0522222,-118.2427778
7/4/2013 21:15,us,circle,1800,33.4222222,-111.8219444
7/4/2013 21:15,us,diamond,45,41.4858333,-73.0511111
7/4/2013 21:15,us,circle,7200,41.1238889,-100.7650000
7/4/2013 21:15,us,fireball,5400,40.8500000,-78.2708333
7/4/2013 21:15,us,sphere,30,39.1366667,-77.7150000
7/4/2013 21:15,us,oval,600,27.8161111,-80.4708333
7/4/2013 21:15,,fireball,600,36.09986,-80.244216
7/4/2013 21:20,us,egg,1800,40.2883333,-75.2094444
7/4/2013 21:20,us,circle,60,42.9763889,-88.1083333
7/4/2013 21:20,us,circle,240,27.8425000,-82.6997222
7/4/2013 21:24,us,fireball,60,28.7027778,-81.3386111
7/4/2013 21:26,us,light,240,38.8466667,-91.9477778
7/4/2013 21:30,us,sphere,600,41.7500000,-87.8041667
7/4/2013 21:30,us,changing,600,39.9205556,-105.0861111
7/4/2013 21:30,us,triangle,1200,39.4580556,-104.8955556
7/4/2013 21:30,us,sphere,180,35.9938889,-78.8988889
7/4/2013 21:30,us,circle,600,40.3133333,-88.9736111
7/4/2013 21:30,us,triangle,180,42.6072222,-83.9294444
7/4/2013 21:30,us,circle,1800,40.8000000,-96.6666667
7/4/2013 21:30,us,circle,600,43.9727778,-74.4213889
7/4/2013 21:30,us,oval,1200,34.9569444,-92.4272222
7/4/2013 21:30,us,sphere,900,37.6391667,-120.9958333
7/4/2013 21:30,us,circle,120,35.3394444,-97.4863889
7/4/2013 21:30,us,light,300,38.9480556,-81.7611111
7/4/2013 21:30,us,other,420,39.8016667,-89.6436111
7/4/2013 21:30,us,oval,180,38.7691667,-94.6561111
7/4/2013 21:30,us,triangle,300,41.5733333,-87.7844444
7/4/2013 21:38,us,cylinder,900,39.8380556,-75.1530556
7/4/2013 21:40,us,circle,180,39.7294444,-104.8313889
7/4/2013 21:40,us,fireball,180,42.9033333,-78.7550000
7/4/2013 21:40,us,formation,300,39.7555556,-105.2205556
7/4/2013 21:40,us,triangle,120,46.1852778,-123.5847222
7/4/2013 21:40,us,circle,600,36.6102778,-88.3147222
7/4/2013 21:40,us,fireball,150,39.8366667,-105.0366667
7/4/2013 21:45,us,fireball,120,42.7741667,-73.7005556
7/4/2013 21:45,us,circle,420,40.7875000,-82.7366667
7/4/2013 21:45,us,other,600,43.8013889,-91.2394444
7/4/2013 21:45,us,light,600,45.3575000,-122.6055556
7/4/2013 21:45,us,triangle,300,40.4405556,-79.9961111
7/4/2013 21:45,us,unknown,240,39.8366667,-105.0366667
7/4/2013 21:48,us,light,10,33.4936111,-117.1475000
7/4/2013 21:50,us,triangle,120,40.1983333,-83.0102778
7/4/2013 21:50,us,light,900,40.7536111,-86.0688889
7/4/2013 21:51,us,light,2760,26.5216667,-82.1894444
7/4/2013 21:54,us,sphere,300,44.9800000,-93.2636111
7/4/2013 21:55,us,fireball,30,37.2152778,-93.2980556
7/4/2013 22:00,us,circle,60,43.6136111,-116.2025000
7/4/2013 22:00,us,fireball,3600,42.8863889,-78.8786111
7/4/2013 22:00,us,fireball,180,41.8500000,-87.6500000
7/4/2013 22:00,us,light,10,40.6813889,-73.4002778
7/4/2013 22:00,us,teardrop,240,44.8041667,-93.1666667
7/4/2013 22:00,,circle,180,38.324512,-85.873578
7/4/2013 22:00,us,unknown,300,41.1305556,-85.1288889
7/4/2013 22:00,us,light,720,32.8233333,-97.1702778
7/4/2013 22:00,,light,720,40.4675,-83.875278
7/4/2013 22:00,us,oval,1200,47.9447222,-122.3033333
7/4/2013 22:00,us,unknown,60,41.4858333,-73.0511111
7/4/2013 22:00,us,circle,3600,41.1238889,-100.7650000
7/4/2013 22:00,us,fireball,20,37.2202778,-77.2883333
7/4/2013 22:00,us,sphere,180,42.7261111,-87.7827778
7/4/2013 22:00,us,other,180,37.7477778,-84.2947222
7/4/2013 22:00,us,oval,600,37.9747222,-122.5605556
7/4/2013 22:00,us,light,300,44.7980556,-93.5266667
7/4/2013 22:00,us,light,300,44.7980556,-93.5266667
7/4/2013 22:00,us,light,600,40.3272222,-76.0113889
7/4/2013 22:00,us,oval,15,40.8261111,-73.5025000
7/4/2013 22:00,us,circle,120,40.0394444,-84.2033333
7/4/2013 22:00,us,fireball,180,40.2455556,-74.8463889
7/4/2013 22:07,us,circle,60,47.3075000,-122.2272222
7/4/2013 22:10,us,sphere,300,37.0511111,-122.0136111
7/4/2013 22:10,us,triangle,300,30.1577778,-95.4891667
7/4/2013 22:15,us,light,2400,47.3075000,-122.2272222
7/4/2013 22:15,,fireball,600,30.332184,-81.655651
7/4/2013 22:15,us,fireball,900,45.0680556,-122.7988889
7/4/2013 22:18,us,unknown,300,35.0886111,-92.4419444
7/4/2013 22:20,,unknown,65,44.699827,-80.002503
7/4/2013 22:24,us,fireball,120,28.7027778,-81.3386111
7/4/2013 22:25,us,circle,600,41.5833333,-87.5000000
7/4/2013 22:25,us,unknown,600,47.6063889,-122.3308333
7/4/2013 22:27,,light,120,45.802758,-66.620402
7/4/2013 22:30,us,light,120,35.3858333,-98.9877778
7/4/2013 22:30,us,light,240,36.1083333,-91.0972222
7/4/2013 22:30,us,disk,120,42.8863889,-78.8786111
7/4/2013 22:30,us,formation,900,42.3222222,-83.1763889
7/4/2013 22:30,us,formation,900,42.3222222,-83.1763889
7/4/2013 22:30,,fireball,300,19.490278,-155.102778
7/4/2013 22:30,us,light,60,38.4088889,-121.3705556
7/4/2013 22:30,us,light,1800,40.9294444,-100.1602778
7/4/2013 22:30,us,fireball,180,28.1875000,-82.7397222
7/4/2013 22:30,us,circle,30,40.6805556,-73.4747222
7/4/2013 22:30,us,light,20,44.9800000,-93.2636111
7/4/2013 22:30,us,circle,120,40.9469444,-73.0300000
7/4/2013 22:30,,light,120,19.555833,-155.108056
7/4/2013 22:30,us,circle,600,43.5172222,-70.3780556
7/4/2013 22:30,us,chevron,900,47.1855556,-122.2916667
7/4/2013 22:30,us,light,3600,47.4830556,-122.2158333
7/4/2013 22:30,us,fireball,300,27.8658333,-82.3266667
7/4/2013 22:30,us,other,600,47.9130556,-122.0969444
7/4/2013 22:30,us,fireball,60,35.5227778,-97.3769444
7/4/2013 22:30,us,light,1200,42.1583333,-83.5580556
7/4/2013 22:32,us,other,240,40.8000000,-96.6666667
7/4/2013 22:34,,,180,37.320722,-119.565078
7/4/2013 22:40,us,fireball,300,45.7761111,-111.1761111
7/4/2013 22:40,us,light,300,39.7391667,-104.9841667
7/4/2013 22:40,us,sphere,1800,40.7258333,-73.5147222
7/4/2013 22:50,us,light,1200,36.5816667,-86.5163889
7/4/2013 22:54,us,sphere,420,47.0800000,-122.0502778
7/4/2013 23:00,us,other,3600,41.1016667,-80.7647222
7/4/2013 23:00,,circle,300,39.863702,-105.122972
7/4/2013 23:00,us,changing,120,41.8500000,-87.6500000
7/4/2013 23:00,us,triangle,120,47.9791667,-122.2008333
7/4/2013 23:00,us,triangle,180,47.9791667,-122.2008333
7/4/2013 23:00,us,unknown,120,41.1411111,-73.2641667
7/4/2013 23:00,us,circle,60,47.1052778,-104.7119444
7/4/2013 23:00,,light,900,38.910841,-94.382172
7/4/2013 23:00,us,fireball,180,47.8211111,-122.3138889
7/4/2013 23:00,us,fireball,900,25.7738889,-80.1938889
7/4/2013 23:00,us,other,180,43.5408333,-116.5625000
7/4/2013 23:00,us,fireball,300,47.1041667,-122.4333333
7/4/2013 23:00,us,fireball,3600,48.4111111,-114.3366667
7/4/2013 23:15,us,sphere,30,43.3033333,-91.7855556
7/4/2013 23:15,us,flash,300,47.6816667,-122.2075000
7/4/2013 23:15,us,oval,20,40.6641667,-73.7088889
7/4/2013 23:18,us,sphere,120,26.9338889,-80.0944444
7/4/2013 23:30,us,sphere,600,48.7597222,-122.4869444
7/4/2013 23:30,us,light,300,43.6136111,-116.2025000
7/4/2013 23:30,us,light,600,47.5675000,-122.6313889
7/4/2013 23:30,us,oval,420,47.5675000,-122.6313889
7/4/2013 23:30,us,cylinder,20,42.5916667,-88.4333333
7/4/2013 23:30,us,disk,180,26.9758333,-82.0908333
7/4/2013 23:30,,triangle,5,38.907231,-77.036464
7/4/2013 23:47,us,light,60,40.5866667,-122.3905556
7/4/2013 24:00,us,disk,60,40.7141667,-74.0063889
7/5/1929 14:00,us,disk,60,43.6425000,-118.6275000
7/5/1947 11:30,us,disk,300,39.9522222,-75.1641667
7/5/1952 16:00,us,sphere,120,47.2530556,-122.4430556
7/5/1967 20:45,,triangle,300,35.385924,-94.398547
7/5/1969 10:30,,triangle,300,33.898889,-117.276389
7/5/1969 10:53,us,disk,1020,61.1308333,-146.3483333
7/5/1971 03:00,,chevron,600,34.835777,-114.58498
7/5/1972 01:00,us,fireball,60,44.7538889,-108.7566667
7/5/1972 14:00,us,disk,10,37.8000000,-97.3180556
7/5/1973 01:00,us,,30,44.7538889,-108.7566667
7/5/1973 15:00,ca,sphere,30,49.783333,-92.833333
7/5/1973 20:00,us,changing,10800,37.9577778,-121.2897222
7/5/1974 23:00,us,triangle,900,32.2986111,-90.1847222
7/5/1975 23:00,,cone,480,44.152565,-71.679528
7/5/1976 02:46,us,unknown,120,40.6083333,-75.4905556
7/5/1977 02:00,us,circle,600,21.9711111,-159.7150000
7/5/1979 02:30,us,disk,1200,27.9472222,-82.4586111
7/5/1981 01:00,us,light,3600,39.0397222,-90.1405556
7/5/1982 00:00,us,light,1800,41.2794444,-72.5988889
7/5/1985 21:00,us,triangle,480,41.2900000,-73.9208333
7/5/1985 21:30,,light,600,37.865101,-119.538329
7/5/1986 01:15,gb,triangle,180,52.416667,-1.55
7/5/1986 21:00,us,diamond,300,40.7683333,-73.7775000
7/5/1988 00:30,us,sphere,900,43.2127778,-75.4561111
7/5/1989 23:30,us,cigar,60,40.3977778,-105.0744444
7/5/1990 13:00,,other,240,33.953349,-117.396156
7/5/1990 17:00,us,disk,180,41.8852778,-86.5894444
7/5/1991 11:11,us,,30,47.9130556,-122.0969444
7/5/1991 22:30,us,light,30,44.7341667,-122.1486111
7/5/1992 03:00,us,flash,3,39.1200000,-90.3283333
7/5/1992 23:59,us,formation,120,39.9516667,-79.2716667
7/5/1993 20:00,us,rectangle,360,41.1544444,-96.0419444
7/5/1994 02:30,,unknown,1200,38.410415,-96.169012
7/5/1996 00:00,us,fireball,2631600,37.9722222,-81.1488889
7/5/1996 13:30,gb,light,90,51.514125,-.093689
7/5/1996 18:15,us,circle,40,42.1013889,-72.5902778
7/5/1996 22:00,us,oval,120,39.9258333,-75.1200000
7/5/1996 22:00,us,unknown,120,40.4777778,-77.1308333
7/5/1997 00:00,us,light,600,40.6277778,-96.9611111
7/5/1997 01:30,us,triangle,10800,43.9827778,-124.0986111
7/5/1997 13:21,,teardrop,30,-39.035173,177.418031
7/5/1997 19:30,,sphere,60,43.620447,-70.734287
7/5/1997 21:00,us,sphere,2,38.6366667,-90.0255556
7/5/1998 00:00,,disk,37800,47.848619,-92.338842
7/5/1998 00:34,,light,10,42.371688,-88.090081
7/5/1998 01:00,,egg,600,47.882046,-90.887489
7/5/1998 02:00,us,formation,3600,26.9250000,-82.3522222
7/5/1998 03:00,us,sphere,15,41.6916667,-94.3627778
7/5/1998 21:00,us,triangle,1500,43.6613889,-70.2558333
7/5/1998 23:30,us,light,480,47.8525000,-92.6894444
7/5/1999 00:05,us,changing,1800,40.1550000,-75.8902778
7/5/1999 00:07,us,unknown,1800,36.5133333,-75.9194444
7/5/1999 00:15,us,other,300,40.7933333,-77.8602778
7/5/1999 00:15,us,light,1200,36.8527778,-75.9783333
7/5/1999 00:30,us,fireball,60,38.9783333,-76.4925000
7/5/1999 01:00,,,1800,38.948959,-83.405746
7/5/1999 15:00,us,cigar,600,41.8500000,-87.6500000
7/5/1999 23:00,us,unknown,600,46.9752778,-123.8641667
7/5/1999 23:00,gb,sphere,300,52.664913,-1.034894
7/5/2000 05:47,us,light,4,47.6063889,-122.3308333
7/5/2000 16:00,,cylinder,60,38.974835,-74.833502
7/5/2000 19:30,us,oval,5,40.6677778,-75.6075000
7/5/2000 20:20,us,cigar,180,32.7152778,-117.1563889
7/5/2000 21:00,us,other,120,35.1894444,-114.0522222
7/5/2000 22:15,us,other,2,44.5647222,-123.2608333
7/5/2001 00:05,us,oval,1500,29.7630556,-95.3630556
7/5/2001 16:30,us,egg,180,41.1108333,-112.0252778
7/5/2001 18:00,us,teardrop,60,41.9438889,-85.6325000
7/5/2001 19:05,,light,5,-33.932104,18.860152
7/5/2001 21:00,us,light,3600,32.7947222,-116.9616667
7/5/2001 22:00,us,diamond,1200,37.3394444,-121.8938889
7/5/2001 22:30,,light,6,55.712622,21.135219
7/5/2001 23:00,us,light,2,33.7877778,-117.8522222
7/5/2002 01:25,ca,flash,15,43.683333,-79.766667
7/5/2002 02:00,us,chevron,180,36.1750000,-115.1363889
7/5/2002 03:15,us,light,2.5,43.6613889,-70.2558333
7/5/2002 20:00,us,circle,120,40.0680556,-82.5197222
7/5/2002 22:30,us,light,1800,47.6063889,-122.3308333
7/5/2002 23:01,ca,light,6,43.166667,-79.233333
7/5/2002 23:45,us,chevron,2,36.9752778,-121.9522222
7/5/2002 23:45,us,triangle,120,33.4472222,-84.1469444
7/5/2003 00:10,us,light,60,39.0997222,-94.5783333
7/5/2003 00:13,,triangle,120,46.800569,-122.017018
7/5/2003 00:30,,disk,90,29.532418,-98.280236
7/5/2003 00:34,us,light,600,42.4405556,-76.4969444
7/5/2003 01:30,us,unknown,45,41.3252778,-72.1936111
7/5/2003 02:30,,disk,300,24.2075,55.744722
7/5/2003 10:30,us,cigar,50,36.0458333,-108.9655556
7/5/2003 14:30,us,cross,300,34.0900000,-117.8894444
7/5/2003 16:00,us,sphere,120,37.9966667,-88.9200000
7/5/2003 18:00,,oval,180,38.111526,-88.970108
7/5/2003 19:40,us,cylinder,120,34.8027778,-86.9716667
7/5/2003 20:00,us,other,10,41.8083333,-71.3375000
7/5/2003 21:00,us,circle,2700,44.5338889,-70.4563889
7/5/2003 22:00,us,triangle,420,39.6605556,-95.5261111
7/5/2003 22:00,us,flash,5,42.0188889,-87.8027778
7/5/2003 22:27,us,teardrop,180,41.6030556,-93.7238889
7/5/2003 22:30,ca,circle,20,43.866667,-79.033333
7/5/2003 23:15,us,unknown,300,39.4736111,-118.7763889
7/5/2003 23:15,us,triangle,120,34.8697222,-111.7602778
7/5/2003 23:30,us,light,60,35.3733333,-119.0177778
7/5/2004 03:15,us,rectangle,3,29.4238889,-98.4933333
7/5/2004 09:24,,oval,120,51.985103,5.89873
7/5/2004 10:00,us,unknown,30,40.6358333,-78.2961111
7/5/2004 19:30,us,changing,2700,36.7477778,-119.7713889
7/5/2004 20:30,us,light,1800,30.1763889,-85.8055556
7/5/2004 21:00,us,light,30,37.7780556,-81.1883333
7/5/2004 21:43,us,light,60,35.1980556,-111.6505556
7/5/2004 23:00,us,circle,360,39.5350000,-119.7516667
7/5/2004 23:30,us,light,420,30.0797222,-95.4169444
7/5/2005 01:00,us,circle,600,34.0900000,-117.8894444
